Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh),Renewables per capita (kWh)
Europe,,2012,24978.27,3478.715,3978.45
Europe,,2013,24379.71,3410.532,4253.097
Europe,,2014,23024.32,3405.605,4313.977
Europe,,2015,23125.02,3296.494,4521.387
Europe,,2016,23541.47,3183.479,4588.76
Europe,,2017,23830.632,3139.606,4614.205
Europe,,2018,23482.274,3116.005,4938.552
Europe,,2019,22937.307,3077.008,5138.663
Finland,FIN,1965,19204.503,0,5686.597
Finland,FIN,1966,21975.395,0,6294.608
Finland,FIN,1967,22633.378,0,7039.359
Finland,FIN,1968,25906.709,0,6342.148
Finland,FIN,1969,30223.945,0,5279.928
Finland,FIN,1970,33292.62,0,5736.394
Finland,FIN,1971,33484.223,0,6409.362
Finland,FIN,1972,35695.084,0,6199.268
Finland,FIN,1973,39677.934,0,6286.278
Finland,FIN,1974,36258.083,0,7509.305
Finland,FIN,1975,37115.764,0,7186.728
Finland,FIN,1976,41403.127,0,5563.668
Finland,FIN,1977,40746.521,1546.069,7128.378
Finland,FIN,1978,43663.161,1892.167,5720.773
Finland,FIN,1979,45002.201,3897.821,6329.162
Finland,FIN,1980,44833.527,4045.815,5927.539
Finland,FIN,1981,38571.926,8410.239,7885.514
Finland,FIN,1982,36798.333,9570.815,7519.763
Finland,FIN,1983,35227.686,10053.508,7759.049
Finland,FIN,1984,36825.795,10647.279,7528.349
Finland,FIN,1985,39821.842,10705.181,6976.602
Finland,FIN,1986,40290.57,10674.599,6981.017
Finland,FIN,1987,42083.923,10956.94,7748.108
Finland,FIN,1988,41865.974,10872.534,7482.047
Finland,FIN,1989,42453.291,10580.844,7272.517
Finland,FIN,1990,44488.624,10609.666,8905.524
Finland,FIN,1991,44209.695,10723.586,10071.78
Finland,FIN,1992,42719.481,10530.961,11045.643
Finland,FIN,1993,43233.422,10838.092,10644.964
Finland,FIN,1994,47293.793,10514.162,9947.471
Finland,FIN,1995,43296.736,10354.735,10601.401
Finland,FIN,1996,46891.551,10632.082,9583.487
Finland,FIN,1997,45509.429,11379.795,10687.789
Finland,FIN,1998,44829.09,11877.107,13062.214
Finland,FIN,1999,44560.793,12461.935,11316.574
Finland,FIN,2000,44040.287,12159.762,12456.916
Finland,FIN,2001,46445.077,12208.732,11374.749
Finland,FIN,2002,48328.31,11845.53,10377.912
Finland,FIN,2003,53612.511,11976.787,9878.907
Finland,FIN,2004,49515.946,11857.751,13183.383
Finland,FIN,2005,43634.534,12036.642,11873.512
Finland,FIN,2006,49027.48,11732.085,11317.37
Finland,FIN,2007,47568.883,11875.159,12162.224
Finland,FIN,2008,43350.362,11518.939,13934.064
Finland,FIN,2009,40942.03,11683.436,10948.818
Finland,FIN,2010,45621.118,11195.753,12012.582
Finland,FIN,2011,40534.114,11268.484,11982.77
Finland,FIN,2012,36486.426,11046.988,13931.536
Finland,FIN,2013,37893.148,11234.586,12457.603
Finland,FIN,2014,34832.62,11108.835,13140.352
Finland,FIN,2015,32565.484,10846.947,14962.848
Finland,FIN,2016,34713.151,10727.323,14202.043
Finland,FIN,2017,32524.463,10301.893,14733.635
Finland,FIN,2018,33078.661,9846.487,14768.669
Finland,FIN,2019,30443.716,10262.072,14412.235
France,FRA,1965,23970.394,51.114,2671.454
France,FRA,1966,24002.896,78.707,2967.663
France,FRA,1967,25884.128,116.144,2572.551
France,FRA,1968,26901.551,171.303,2851.277
France,FRA,1969,29573.546,198.464,2977.462
France,FRA,1970,31814.525,312.503,3176.561
France,FRA,1971,33215.617,506.497,2728.132
France,FRA,1972,35162.952,785.888,2711.728
France,FRA,1973,38247.508,788.285,2631.695
France,FRA,1974,36746.856,780.433,3066.946
France,FRA,1975,33767.743,962.04,3243.554
France,FRA,1976,36820.963,827.424,2616.707
France,FRA,1977,35530.275,936.611,4056.207
France,FRA,1978,36980.666,1583.381,3628.185
France,FRA,1979,37681.417,2069.469,3516.603
France,FRA,1980,35700.156,3158.495,3661.101
France,FRA,1981,32662.877,5405.895,3782.028
France,FRA,1982,30848.947,5562.557,3682.301
France,FRA,1983,29915.166,7329.224,3607.264
France,FRA,1984,28912.235,9664.441,3401.784
France,FRA,1985,28636.159,11265.958,3222.712
France,FRA,1986,27997.873,12710.175,3234.299
France,FRA,1987,27660.455,13208.857,3623.489
France,FRA,1988,27292.028,13636.046,3904.439
France,FRA,1989,27865.474,14967.971,2397.573
France,FRA,1990,28257.296,15396.049,2734.264
France,FRA,1991,30009.169,16171.586,2913.974
France,FRA,1992,29357.721,16451.008,3456.941
France,FRA,1993,27994.808,17827.179,3244.492
France,FRA,1994,26945.809,17364.128,3924.36
France,FRA,1995,27424.177,18128.52,3656.456
France,FRA,1996,28526.573,19025.772,3324.221
France,FRA,1997,27905.442,18868.875,3229.694
France,FRA,1998,29411.574,18440.744,3129.187
France,FRA,1999,29347.754,18655,3620.868
France,FRA,2000,29140.185,19541.281,3329.194
France,FRA,2001,29055.652,19568.593,3675.663
France,FRA,2002,28385.447,20025.228,3009.317
France,FRA,2003,28715.567,19943.47,2910.826
France,FRA,2004,28702.218,19990.646,2916.229
France,FRA,2005,28510.959,19871.676,2587.616
France,FRA,2006,27820.837,19563.669,2840.119
France,FRA,2007,27077.158,18879.144,3092.219
France,FRA,2008,26711.85,18647.331,3556.371
France,FRA,2009,25385.379,17186.984,3372.104
France,FRA,2010,25603.941,17768.929,3681.379
France,FRA,2011,23783.1,18133.454,3070.873
France,FRA,2012,23613.056,17238.431,3831.87
France,FRA,2013,23500.412,16977.127,4356.782
France,FRA,2014,21259.9,17303.809,4149.449
France,FRA,2015,21577.359,17168.938,4021.45
France,FRA,2016,21956.292,15679.358,4295.035
France,FRA,2017,22182.339,15358.49,4013.051
France,FRA,2018,21615.604,15826.257,4748.822
France,FRA,2019,21251.255,15186.391,4843.653
Germany,DEU,1965,38304.497,4.262,590.547
Germany,DEU,1966,38068.261,9.582,634.022
Germany,DEU,1967,37704.63,43.988,597.961
Germany,DEU,1968,40019.962,63.015,602.999
Germany,DEU,1969,42999.978,175.233,486.743
Germany,DEU,1970,45022.892,229.567,652.349
Germany,DEU,1971,45474.545,219.148,509.661
Germany,DEU,1972,46905.085,335.226,500.785
Germany,DEU,1973,49468.04,426.035,573.017
Germany,DEU,1974,48427.468,508.984,658.781
Germany,DEU,1975,46186.021,850.285,640.543
Germany,DEU,1976,49352.437,1041.306,533.276
Germany,DEU,1977,48726.756,1456.369,664.686
Germany,DEU,1978,50515.273,1551.016,695.725
Germany,DEU,1979,53242.202,1843.779,702.148
Germany,DEU,1980,51337.291,1972.51,746.416
Germany,DEU,1981,49375.719,2330.571,772.397
Germany,DEU,1982,47316.706,2653.018,767.709
Germany,DEU,1983,48048.883,2788.245,723.368
Germany,DEU,1984,49060.345,3730.204,719.534
Germany,DEU,1985,49428.953,4956.935,680.919
Germany,DEU,1986,49153.036,4658.635,720.045
Germany,DEU,1987,49018.908,5046.156,775.868
Germany,DEU,1988,48477.33,5562.796,770.65
Germany,DEU,1989,47569.812,5709.21,706.946
Germany,DEU,1990,46852.409,5358.507,662.066
Germany,DEU,1991,45544.849,5150.832,608.805
Germany,DEU,1992,43742.516,5516.445,711.805
Germany,DEU,1993,43426.664,5301.436,732.755
Germany,DEU,1994,42759.199,5195.902,793.459
Germany,DEU,1995,42673.009,5275.588,862.8
Germany,DEU,1996,43999.222,5520.208,791.187
Germany,DEU,1997,42958.535,5812.525,837.49
Germany,DEU,1998,42773.394,5514.407,926.508
Germany,DEU,1999,41686.724,5802.11,1034.455
Germany,DEU,2000,41667.537,5787.744,1368.251
Germany,DEU,2001,42482.679,5803.984,1366.874
Germany,DEU,2002,41798.728,5543.466,1604.746
Germany,DEU,2003,41721.511,5509.876,1621.043
Germany,DEU,2004,41236.722,5539.113,2010.252
Germany,DEU,2005,40540.887,5374.246,2305.89
Germany,DEU,2006,41248.774,5490.666,2743.272
Germany,DEU,2007,39544.647,4592.802,3333.484
Germany,DEU,2008,39793.335,4844.628,3430.778
Germany,DEU,2009,37310.685,4375.631,3480.239
Germany,DEU,2010,38780.748,4534.137,3789.152
Germany,DEU,2011,37507.069,3460.519,4387.986
Germany,DEU,2012,37698.572,3163.833,4999.46
Germany,DEU,2013,38773.583,3068.545,5196.642
Germany,DEU,2014,36380.18,3034.804,5487.443
Germany,DEU,2015,36450.005,2839.054,6221.666
Germany,DEU,2016,37254.589,2589.449,6184.376
Germany,DEU,2017,37084.854,2308.441,6928.746
Germany,DEU,2018,35518.382,2272.526,7119.751
Germany,DEU,2019,33836.221,2225.808,7641.351
Greece,GRC,1965,9081.819,0,263.189
Greece,GRC,1966,9603.597,0,566.026
Greece,GRC,1967,10610.835,0,540.703
Greece,GRC,1968,11097.355,0,443.459
Greece,GRC,1969,11451.745,0,662.681
Greece,GRC,1970,12530.949,0,845.133
Greece,GRC,1971,15004.115,0,845.093
Greece,GRC,1972,16820.597,0,847.421
Greece,GRC,1973,19497.78,0,698.53
Greece,GRC,1974,18835.977,0,730.962
Greece,GRC,1975,21336.975,0,620.948
Greece,GRC,1976,23394.088,0,571.869
Greece,GRC,1977,23933.763,0,576.866
Greece,GRC,1978,23681.682,0,884.014
Greece,GRC,1979,20228.252,0,1040.938
Greece,GRC,1980,19844.123,0,982.481
Greece,GRC,1981,19181.416,0,973.652
Greece,GRC,1982,19256.25,0,1009.664
Greece,GRC,1983,19610.545,0,659.163
Greece,GRC,1984,20237.483,0,801.735
Greece,GRC,1985,21329.891,0,781.669
Greece,GRC,1986,21149.717,0,897.266
Greece,GRC,1987,23253.165,0,768.122
Greece,GRC,1988,24611.581,0,650.926
Greece,GRC,1989,26727.913,0,519.945
Greece,GRC,1990,28015.793,0,481.073
Greece,GRC,1991,27636.503,0,835.084
Greece,GRC,1992,28015.597,0,589.678
Greece,GRC,1993,28124.113,0,614.413
Greece,GRC,1994,28247.58,0,688.117
Greece,GRC,1995,28775.8,0,921.274
Greece,GRC,1996,29137.399,0,1124.242
Greece,GRC,1997,29883.259,0,998.177
Greece,GRC,1998,31657.956,0,959.689
Greece,GRC,1999,31194.573,0,1197.71
Greece,GRC,2000,32954.821,0,1038.722
Greece,GRC,2001,33435.668,0,726.744
Greece,GRC,2002,33278.999,0,877.116
Greece,GRC,2003,34352.571,0,1430.781
Greece,GRC,2004,34364.183,0,1425.667
Greece,GRC,2005,34488.109,0,1535.086
Greece,GRC,2006,35484.411,0,1835.105
Greece,GRC,2007,37127.43,0,1097.376
Greece,GRC,2008,35773.362,0,1374.872
Greece,GRC,2009,34230.231,0,1959.395
Greece,GRC,2010,32090.402,0,2519.718
Greece,GRC,2011,31980.071,0,1948.684
Greece,GRC,2012,29784.527,0,2425.242
Greece,GRC,2013,27165.303,0,3420.252
Greece,GRC,2014,25981.743,0,2895.935
Greece,GRC,2015,25650.703,0,3524.108
Greece,GRC,2016,25281.639,0,3528.294
Greece,GRC,2017,27228.488,0,3264.512
Greece,GRC,2018,26655.738,0,3814.39
Greece,GRC,2019,26515.007,0,3680.052
Hong Kong,HKG,1965,7586.395,0,0
Hong Kong,HKG,1966,8044.513,0,0
Hong Kong,HKG,1967,9294.574,0,0
Hong Kong,HKG,1968,9837.461,0,0
Hong Kong,HKG,1969,11328.738,0,0
Hong Kong,HKG,1970,11946.405,0,0
Hong Kong,HKG,1971,12406.667,0,0
Hong Kong,HKG,1972,13878.745,0,0
Hong Kong,HKG,1973,14165.955,0,0
Hong Kong,HKG,1974,14233.731,0,0
Hong Kong,HKG,1975,13097.443,0,0
Hong Kong,HKG,1976,15046.469,0,0
Hong Kong,HKG,1977,15751.649,0,0
Hong Kong,HKG,1978,15849.124,0,0
Hong Kong,HKG,1979,15752.848,0,0
Hong Kong,HKG,1980,15690.262,0,0
Hong Kong,HKG,1981,16373.543,0,0
Hong Kong,HKG,1982,17665.158,0,0
Hong Kong,HKG,1983,18454.045,0,0
Hong Kong,HKG,1984,18637.26,0,0
Hong Kong,HKG,1985,19059.642,0,0
Hong Kong,HKG,1986,19652.15,0,0
Hong Kong,HKG,1987,21229.569,0,0
Hong Kong,HKG,1988,24050.601,0,0
Hong Kong,HKG,1989,25302.793,0,0
Hong Kong,HKG,1990,24329.234,0,0
Hong Kong,HKG,1991,24894.747,0,0
Hong Kong,HKG,1992,28973.411,0,0
Hong Kong,HKG,1993,31292.587,0,0
Hong Kong,HKG,1994,28015.505,0,0
Hong Kong,HKG,1995,29697.696,0,0
Hong Kong,HKG,1996,29193.528,0,0
Hong Kong,HKG,1997,28998.93,0,0
Hong Kong,HKG,1998,29021.96,0,0
Hong Kong,HKG,1999,28920.869,0,0
Hong Kong,HKG,2000,29893.351,0,0
Hong Kong,HKG,2001,37422.419,0,0
Hong Kong,HKG,2002,36322.4,0,0
Hong Kong,HKG,2003,37383.739,0,0
Hong Kong,HKG,2004,41738.645,0,0
Hong Kong,HKG,2005,39895.228,0,0
Hong Kong,HKG,2006,42009.81,0,0.273
Hong Kong,HKG,2007,44446.237,0,0.336
Hong Kong,HKG,2008,41100.152,0,0.31
Hong Kong,HKG,2009,44600.075,0,0.416
Hong Kong,HKG,2010,46081.595,0,34.956
Hong Kong,HKG,2011,46935.899,0,29.424
Hong Kong,HKG,2012,44883.667,0,33.228
Hong Kong,HKG,2013,45813.023,0,33.93
Hong Kong,HKG,2014,44476.087,0,37.452
Hong Kong,HKG,2015,45399.417,0,36.204
Hong Kong,HKG,2016,46223.246,0,35.573
Hong Kong,HKG,2017,49156.405,0,37.493
Hong Kong,HKG,2018,49022.556,0,33.926
Hong Kong,HKG,2019,46324.789,0,37.12
Hungary,HUN,1965,18166.548,0,20.485
Hungary,HUN,1966,18335.355,0,27.212
Hungary,HUN,1967,17430.978,0,22.224
Hungary,HUN,1968,18011.94,0,24.026
Hungary,HUN,1969,19215.964,0,25.548
Hungary,HUN,1970,20632.803,0,23.581
Hungary,HUN,1971,21236.134,0,25.646
Hungary,HUN,1972,21863.889,0,29.307
Hungary,HUN,1973,23617.332,0,26.837
Hungary,HUN,1974,24272.565,0,21.457
Hungary,HUN,1975,25575.867,0,43.011
Hungary,HUN,1976,27194.844,0,43.329
Hungary,HUN,1977,28442.165,0,38.91
Hungary,HUN,1978,30265.582,0,35.849
Hungary,HUN,1979,29850.047,0,37.779
Hungary,HUN,1980,29896.584,0,28.93
Hungary,HUN,1981,29600.27,0,43.427
Hungary,HUN,1982,29817.453,0,41.216
Hungary,HUN,1983,28775.407,643.87,40.356
Hungary,HUN,1984,29367.638,985.318,47.356
Hungary,HUN,1985,29768.695,1703.579,40.749
Hungary,HUN,1986,29499.341,1960.475,40.667
Hungary,HUN,1987,30069.814,2913.288,44.816
Hungary,HUN,1988,28750.016,3579.037,44.988
Hungary,HUN,1989,27881.395,3709.493,42.193
Hungary,HUN,1990,27621.323,3675.6,52.199
Hungary,HUN,1991,25617.253,3679.225,58.434
Hungary,HUN,1992,23889.195,3744.466,54.703
Hungary,HUN,1993,23540.305,3699.416,54.971
Hungary,HUN,1994,23834.106,3767.622,55.245
Hungary,HUN,1995,24036.47,3764.725,58.782
Hungary,HUN,1996,24525.797,3812.323,69.095
Hungary,HUN,1997,23848.457,3764.07,72.49
Hungary,HUN,1998,24237.459,3769.188,58.096
Hungary,HUN,1999,24316.457,3820.43,66.673
Hungary,HUN,2000,23452.339,3853.725,66.041
Hungary,HUN,2001,24340.754,3824.597,69.582
Hungary,HUN,2002,24073.697,3762.984,63.917
Hungary,HUN,2003,25111.645,2958.622,90.266
Hungary,HUN,2004,24997.668,3189.046,250.52
Hungary,HUN,2005,26271.857,3689.445,498.718
Hungary,HUN,2006,26113.067,3578.032,396.85
Hungary,HUN,2007,25349.868,3889.247,498.975
Hungary,HUN,2008,24693.285,3914.719,622.688
Hungary,HUN,2009,22048.558,4063.608,762.618
Hungary,HUN,2010,22584.858,4139.686,791.376
Hungary,HUN,2011,22661.61,4107.438,709.144
Hungary,HUN,2012,20765.527,4123.987,691.251
Hungary,HUN,2013,19671.046,4001.416,725.82
Hungary,HUN,2014,19592.312,4061.639,817.731
Hungary,HUN,2015,20868.505,4096.675,835.407
Hungary,HUN,2016,21309.197,4139.475,840.07
Hungary,HUN,2017,22653.671,4136.076,894.399
Hungary,HUN,2018,22918.202,4027.865,957.748
Hungary,HUN,2019,22967.592,4164.7,1144.404
Iceland,ISL,1965,29627.558,0,9269.394
Iceland,ISL,1966,31318.67,0,8887.471
Iceland,ISL,1967,30023.191,0,9369.72
Iceland,ISL,1968,31516.477,0,9540.285
Iceland,ISL,1969,28581.484,0,11853.75
Iceland,ISL,1970,28880.64,0,19403.488
Iceland,ISL,1971,30969.588,0,20821.716
Iceland,ISL,1972,32689.883,0,22807.743
Iceland,ISL,1973,37299.259,0,28758.5
Iceland,ISL,1974,34324.379,0,29114.619
Iceland,ISL,1975,31940.929,0,28337.778
Iceland,ISL,1976,31799.256,0,29905.478
Iceland,ISL,1977,32955.687,0,31729.58
Iceland,ISL,1978,34413.991,0,32530.842
Iceland,ISL,1979,33920.793,0,35210.574
Iceland,ISL,1980,31607.881,0,37742.135
Iceland,ISL,1981,31215.66,0,38571.856
Iceland,ISL,1982,28315.789,0,42513.959
Iceland,ISL,1983,27913.864,0,44251.613
Iceland,ISL,1984,29545.887,0,45457.184
Iceland,ISL,1985,29310.255,0,44009.826
Iceland,ISL,1986,29863.768,0,46153.714
Iceland,ISL,1987,30843.659,0,46650.24
Iceland,ISL,1988,31747.822,0,48995.684
Iceland,ISL,1989,33686.716,0,49280.33
Iceland,ISL,1990,33736.798,0,48329.124
Iceland,ISL,1991,31579.657,0,47596.13
Iceland,ISL,1992,32901.692,0,48440.926
Iceland,ISL,1993,33736.837,0,49802.216
Iceland,ISL,1994,33860.205,0,49975.512
Iceland,ISL,1995,34082.121,0,51465.257
Iceland,ISL,1996,37452.631,0,52525.23
Iceland,ISL,1997,36499.933,0,56719.392
Iceland,ISL,1998,36774.348,0,63315.547
Iceland,ISL,1999,36734.565,0,71717.823
Iceland,ISL,2000,38207.943,0,76122.591
Iceland,ISL,2001,36045.355,0,78242.677
Iceland,ISL,2002,37047.85,0,80825.608
Iceland,ISL,2003,36936.199,0,80283.57
Iceland,ISL,2004,38244.691,0,80133.741
Iceland,ISL,2005,38156.641,0,79094.34
Iceland,ISL,2006,38176.818,0,88400.027
Iceland,ISL,2007,37932.809,0,104285.224
Iceland,ISL,2008,34212.428,0,139757.305
Iceland,ISL,2009,31204.654,0,139744.261
Iceland,ISL,2010,29820.697,0,138983.948
Iceland,ISL,2011,29189.69,0,138064.214
Iceland,ISL,2012,28721.973,0,138633.031
Iceland,ISL,2013,30283.116,0,141818.047
Iceland,ISL,2014,30600.333,0,140161.738
Iceland,ISL,2015,33333.341,0,144078.843
Iceland,ISL,2016,36696.504,0,140480.727
Iceland,ISL,2017,40233.807,0,143985.503
Iceland,ISL,2018,42086.045,0,146224.492
Iceland,ISL,2019,37053.462,0,142314.363
India,IND,1965,1127.529,0,106.67
India,IND,1966,1136.563,0,109.095
India,IND,1967,1137.978,0,119.553
India,IND,1968,1180.684,0,135.092
India,IND,1969,1276.995,3.707,146.793
India,IND,1970,1206.847,6.545,152.282
India,IND,1971,1220.198,4.756,163.302
India,IND,1972,1269.04,4.415,154.897
India,IND,1973,1253.839,9.123,161.158
India,IND,1974,1315.21,8.207,151.495
India,IND,1975,1361.943,9.555,176.841
India,IND,1976,1394.553,11.571,180.783
India,IND,1977,1439.563,7.884,192.776
India,IND,1978,1420.89,9.416,233.77
India,IND,1979,1487.749,9.544,220.307
India,IND,1980,1498.975,9.73,220.335
India,IND,1981,1632.101,9.575,229.414
India,IND,1982,1614.904,8.181,189.145
India,IND,1983,1673.621,11.401,178.074
India,IND,1984,1735.345,14.632,194.46
India,IND,1985,1808.178,15.964,183.494
India,IND,1986,1902.679,17.389,182.081
India,IND,1987,2004.405,18.032,165.927
India,IND,1988,2129.708,20.156,181.151
India,IND,1989,2273.519,13.061,205.799
India,IND,1990,2388.118,20.341,211.416
India,IND,1991,2459.162,16.873,231.027
India,IND,1992,2556.267,19.562,214.659
India,IND,1993,2572.693,18.651,212.898
India,IND,1994,2644.8,14.527,237.308
India,IND,1995,2811.669,21.943,221.843
India,IND,1996,2896.082,23.756,199.909
India,IND,1997,3004.009,27.952,200.339
India,IND,1998,3099.297,30.983,234.352
India,IND,1999,3130.83,34.059,228.492
India,IND,2000,3254.799,41.456,211.294
India,IND,2001,3220.975,48.491,195.901
India,IND,2002,3332.873,48.534,182.817
India,IND,2003,3412.974,44.465,183.219
India,IND,2004,3530.437,50.937,262.01
India,IND,2005,3715.215,41.55,252.272
India,IND,2006,3816.085,40.437,292.96
India,IND,2007,4085.208,40.032,318.684
India,IND,2008,4288.694,33.486,305.984
India,IND,2009,4584.164,36.229,289.571
India,IND,2010,4725.888,48.76,301.345
India,IND,2011,4878.241,66.79,360.518
India,IND,2012,5106.992,67.437,336.762
India,IND,2013,5212.588,66.579,376.177
India,IND,2014,5508.084,68.132,397.351
India,IND,2015,5642.015,73.968,383.997
India,IND,2016,5837.032,71.954,396.761
India,IND,2017,5992.306,69.872,439.8
India,IND,2018,6283.857,71.753,483.233
India,IND,2019,6303.314,81.844,538.772
Indonesia,IDN,1965,789.083,0,50.565
Indonesia,IDN,1966,746.213,0,63.987
Indonesia,IDN,1967,708.606,0,69.923
Indonesia,IDN,1968,723.383,0,84.075
Indonesia,IDN,1969,801.78,0,85.569
Indonesia,IDN,1970,823.921,0,101.273
Indonesia,IDN,1971,829.868,0,32.492
Indonesia,IDN,1972,862.863,0,28.302
Indonesia,IDN,1973,944.234,0,34.792
Indonesia,IDN,1974,984.978,0,37.573
Indonesia,IDN,1975,1182.877,0,38.421
Indonesia,IDN,1976,1230.384,0,21.992
Indonesia,IDN,1977,1579.794,0,35.681
Indonesia,IDN,1978,1722.83,0,24.88
Indonesia,IDN,1979,1920.798,0,27.023
Indonesia,IDN,1980,2010.814,0,23.895
Indonesia,IDN,1981,2136.331,0,23.261
Indonesia,IDN,1982,2126.538,0,24.796
Indonesia,IDN,1983,2193.69,0,36.438
Indonesia,IDN,1984,2324.052,0,38.913
Indonesia,IDN,1985,2412.821,0,46.58
Indonesia,IDN,1986,2598.313,0,73.493
Indonesia,IDN,1987,2695.914,0,74.142
Indonesia,IDN,1988,2788.869,0,79.911
Indonesia,IDN,1989,3018.304,0,97.887
Indonesia,IDN,1990,3255.363,0,116.675
Indonesia,IDN,1991,3467.365,0,127.317
Indonesia,IDN,1992,3720.566,0,158.778
Indonesia,IDN,1993,3886.8,0,145.3
Indonesia,IDN,1994,4105.062,0,137.328
Indonesia,IDN,1995,4302.051,0,148.184
Indonesia,IDN,1996,4521.065,0,155.177
Indonesia,IDN,1997,4887.186,0,117.698
Indonesia,IDN,1998,4663.155,0,184.308
Indonesia,IDN,1999,5026.349,0,190.682
Indonesia,IDN,2000,5400.706,0,195.527
Indonesia,IDN,2001,5615.214,0,227.671
Indonesia,IDN,2002,5816.211,0,204.062
Indonesia,IDN,2003,6204.479,0,190.449
Indonesia,IDN,2004,6080.162,0,198.093
Indonesia,IDN,2005,6141.946,0,206.119
Indonesia,IDN,2006,6165.156,0,190.041
Indonesia,IDN,2007,6519.207,0,211.243
Indonesia,IDN,2008,6331.852,0,224.298
Indonesia,IDN,2009,6467.072,0,235.594
Indonesia,IDN,2010,6962.791,0,298.076
Indonesia,IDN,2011,7572.907,0,244.972
Indonesia,IDN,2012,7869.966,0,256.406
Indonesia,IDN,2013,8044.244,0,306.826
Indonesia,IDN,2014,7402.398,0,318.763
Indonesia,IDN,2015,7368.314,0,267.722
Indonesia,IDN,2016,7362.038,0,390.277
Indonesia,IDN,2017,7559.452,0,388.507
Indonesia,IDN,2018,8116.423,0,419.524
Indonesia,IDN,2019,8589.723,0,557.044
Iran,IRN,1965,3783.391,0,191.361
Iran,IRN,1966,4013.472,0,200.258
Iran,IRN,1967,4297.396,0,209.904
Iran,IRN,1968,4598.708,0,219.792
Iran,IRN,1969,4912.768,0,230.357
Iran,IRN,1970,5654.502,0,241.527
Iran,IRN,1971,6030.697,0,252.8
Iran,IRN,1972,6602.852,0,323.281
Iran,IRN,1973,7793.014,0,266.527
Iran,IRN,1974,8582.828,0,285.41
Iran,IRN,1975,9735.578,0,291.056
Iran,IRN,1976,10618.923,0,315.873
Iran,IRN,1977,11695.751,0,316.4
Iran,IRN,1978,10880.215,0,479.629
Iran,IRN,1979,11437.653,0,401.545
Iran,IRN,1980,10147.679,0,401.158
Iran,IRN,1981,9740.835,0,421.114
Iran,IRN,1982,10586.052,0,424.265
Iran,IRN,1983,12145.608,0,398.354
Iran,IRN,1984,12650.655,0,357.434
Iran,IRN,1985,13288.894,0,346.086
Iran,IRN,1986,11872.034,0,397.551
Iran,IRN,1987,12236.585,0,424.095
Iran,IRN,1988,12468.52,0,431.554
Iran,IRN,1989,13325.726,0,341.104
Iran,IRN,1990,14595.216,0,363.744
Iran,IRN,1991,15599.069,0,270.029
Iran,IRN,1992,16653.095,0,434.956
Iran,IRN,1993,15030.506,0,489.893
Iran,IRN,1994,16866.006,0,316.145
Iran,IRN,1995,17573.541,0,376.275
Iran,IRN,1996,18750.098,0,393.023
Iran,IRN,1997,19271.869,0,261.385
Iran,IRN,1998,19610.202,0,325.143
Iran,IRN,1999,20782.921,0,221.962
Iran,IRN,2000,21630.806,0,161.592
Iran,IRN,2001,22533.66,0,172.593
Iran,IRN,2002,24052.285,0,327.733
Iran,IRN,2003,24220.669,0,384.545
Iran,IRN,2004,26184.968,0,470.306
Iran,IRN,2005,27695.038,0,559.818
Iran,IRN,2006,29821.138,0,705.959
Iran,IRN,2007,31642.692,0,673.968
Iran,IRN,2008,32919.386,0,279.418
Iran,IRN,2009,33677.471,0,250.068
Iran,IRN,2010,33278.499,0,370.156
Iran,IRN,2011,34369.442,3.858,379.17
Iran,IRN,2012,34119.876,50.389,434.053
Iran,IRN,2013,35138.561,144.687,497.283
Iran,IRN,2014,36242.999,136.007,484.534
Iran,IRN,2015,35613.721,114.318,435.486
Iran,IRN,2016,36979.351,204.624,496.647
Iran,IRN,2017,38162.744,215.609,546.908
Iran,IRN,2018,39606.503,209.203,361.036
Iran,IRN,2019,40281.521,191.453,881.481
Iraq,IRQ,1965,2406.77,0,23.45
Iraq,IRQ,1966,2596.325,0,29.8
Iraq,IRQ,1967,2533.837,0,32.93
Iraq,IRQ,1968,2612.645,0,38.442
Iraq,IRQ,1969,2963.958,0,40.98
Iraq,IRQ,1970,3633.993,0,48.273
Iraq,IRQ,1971,3849.68,0,54.169
Iraq,IRQ,1972,4424.308,0,52.411
Iraq,IRQ,1973,4155.654,0,73.56
Iraq,IRQ,1974,3937.682,0,98.224
Iraq,IRQ,1975,4186.364,0,109.59
Iraq,IRQ,1976,5207.253,0,105.643
Iraq,IRQ,1977,5178.918,0,126.161
Iraq,IRQ,1978,4793.625,0,152.917
Iraq,IRQ,1979,5804.635,0,216.206
Iraq,IRQ,1980,6820.434,0,140.384
Iraq,IRQ,1981,6602.979,0,120.653
Iraq,IRQ,1982,6718.854,0,115.484
Iraq,IRQ,1983,7252.918,0,112.491
Iraq,IRQ,1984,7770.595,0,111.55
Iraq,IRQ,1985,8988.661,0,108.926
Iraq,IRQ,1986,9765.119,0,104.756
Iraq,IRQ,1987,11154.305,0,444.253
Iraq,IRQ,1988,12798.142,0,434.76
Iraq,IRQ,1989,14070.152,0,424.962
Iraq,IRQ,1990,12359.045,0,741.57
Iraq,IRQ,1991,8240.384,0,333.101
Iraq,IRQ,1992,12330.594,0,787.775
Iraq,IRQ,1993,16377.466,0,902.977
Iraq,IRQ,1994,18305.759,0,888.219
Iraq,IRQ,1995,17298.271,0,981.537
Iraq,IRQ,1996,17517.903,0,867.346
